"ipm_id"	"demographic_parameter"	"formula"	"model_type"	"kernel_id"
"aaa298"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa298"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa298"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa298"	"Growth"	"growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa298"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa298"	"Fecundity"	"fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))"	"Evaluated"	"F"
"aaa298"	"Fecundity"	"germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))"	"Evaluated"	"F"
"aaa298"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa298"	"Fecundity"	"n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))"	"Evaluated"	"F"
"aaa298"	"Fecundity"	"n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))"	"Evaluated"	"F"
"aaa299"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa299"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))"	"Evaluated"	"P"
"aaa299"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa299"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa299"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa299"	"Growth"	"growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa299"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa299"	"Fecundity"	"fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))"	"Evaluated"	"F"
"aaa299"	"Fecundity"	"germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))"	"Evaluated"	"F"
"aaa299"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa299"	"Fecundity"	"n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))"	"Evaluated"	"F"
"aaa299"	"Fecundity"	"n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))"	"Evaluated"	"F"
"aaa300"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa300"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))"	"Evaluated"	"P"
"aaa300"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa300"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa300"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa300"	"Growth"	"growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa300"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa300"	"Fecundity"	"fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))"	"Evaluated"	"F"
"aaa300"	"Fecundity"	"germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))"	"Evaluated"	"F"
"aaa300"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa300"	"Fecundity"	"n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))"	"Evaluated"	"F"
"aaa300"	"Fecundity"	"n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))"	"Evaluated"	"F"
"aaa301"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa301"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))"	"Evaluated"	"P"
"aaa301"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa301"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa301"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa301"	"Growth"	"growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa301"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa301"	"Fecundity"	"fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))"	"Evaluated"	"F"
"aaa301"	"Fecundity"	"germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))"	"Evaluated"	"F"
"aaa301"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa301"	"Fecundity"	"n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))"	"Evaluated"	"F"
"aaa301"	"Fecundity"	"n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))"	"Evaluated"	"F"
"aaa302"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa302"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))"	"Evaluated"	"P"
"aaa302"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa302"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa302"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa302"	"Growth"	"growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa302"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa302"	"Fecundity"	"fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))"	"Evaluated"	"F"
"aaa302"	"Fecundity"	"germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))"	"Evaluated"	"F"
"aaa302"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa302"	"Fecundity"	"n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))"	"Evaluated"	"F"
"aaa302"	"Fecundity"	"n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))"	"Evaluated"	"F"
"aaa303"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa303"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))"	"Evaluated"	"P"
"aaa303"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa303"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa303"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa303"	"Growth"	"growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa303"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa303"	"Fecundity"	"fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))"	"Evaluated"	"F"
"aaa303"	"Fecundity"	"germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))"	"Evaluated"	"F"
"aaa303"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa303"	"Fecundity"	"n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))"	"Evaluated"	"F"
"aaa303"	"Fecundity"	"n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))"	"Evaluated"	"F"
"aaa304"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa304"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))"	"Evaluated"	"P"
"aaa304"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa304"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa304"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa304"	"Growth"	"growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa304"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa304"	"Fecundity"	"fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))"	"Evaluated"	"F"
"aaa304"	"Fecundity"	"germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))"	"Evaluated"	"F"
"aaa304"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa304"	"Fecundity"	"n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))"	"Evaluated"	"F"
"aaa304"	"Fecundity"	"n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))"	"Evaluated"	"F"
"aaa305"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa305"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))"	"Evaluated"	"P"
"aaa305"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa305"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa305"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa305"	"Growth"	"growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa305"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa305"	"Fecundity"	"fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))"	"Evaluated"	"F"
"aaa305"	"Fecundity"	"germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))"	"Evaluated"	"F"
"aaa305"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa305"	"Fecundity"	"n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))"	"Evaluated"	"F"
"aaa305"	"Fecundity"	"n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))"	"Evaluated"	"F"
"aaa306"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa306"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))"	"Evaluated"	"P"
"aaa306"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa306"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa306"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa306"	"Growth"	"growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa306"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa306"	"Fecundity"	"fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))"	"Evaluated"	"F"
"aaa306"	"Fecundity"	"germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))"	"Evaluated"	"F"
"aaa306"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa306"	"Fecundity"	"n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))"	"Evaluated"	"F"
"aaa306"	"Fecundity"	"n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))"	"Evaluated"	"F"
"aaa307"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa307"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))"	"Evaluated"	"P"
"aaa307"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa307"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa307"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa307"	"Growth"	"growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa307"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa307"	"Fecundity"	"fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))"	"Evaluated"	"F"
"aaa307"	"Fecundity"	"germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))"	"Evaluated"	"F"
"aaa307"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa307"	"Fecundity"	"n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))"	"Evaluated"	"F"
"aaa307"	"Fecundity"	"n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))"	"Evaluated"	"F"
"aaa308"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa308"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))"	"Evaluated"	"P"
"aaa308"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa308"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa308"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa308"	"Growth"	"growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa308"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa308"	"Fecundity"	"fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))"	"Evaluated"	"F"
"aaa308"	"Fecundity"	"germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))"	"Evaluated"	"F"
"aaa308"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa308"	"Fecundity"	"n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))"	"Evaluated"	"F"
"aaa308"	"Fecundity"	"n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))"	"Evaluated"	"F"
"aaa309"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa309"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv)))"	"Evaluated"	"P"
"aaa309"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa309"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa309"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa309"	"Growth"	"growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa309"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa309"	"Fecundity"	"fl_p = exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation) / ( 1 + exp(pfl_i + pfl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + pfl_rad * radiation))"	"Evaluated"	"F"
"aaa309"	"Fecundity"	"germ_p = exp(germ_i + germ_s * precip ) / (1 + exp(germ_i +  germ_s * precip))"	"Evaluated"	"F"
"aaa309"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa309"	"Fecundity"	"n_infl = exp(infl_i + infl_s * ((log(size_1 ^ 3) - ipmlv) / ipslv))"	"Evaluated"	"F"
"aaa309"	"Fecundity"	"n_fl = exp(fl_i + fl_s * ((log(size_1 ^ 3) - fimlv) / fislv ))"	"Evaluated"	"F"
"aaa310"	"Fecundity"	"f_n1 = f_n_int + f_n_slope * size_1"	"Evaluated"	"F"
"aaa310"	"Fecundity"	"f_n = ifelse(f_n1 < 0, 0, f_n1)"	"Evaluated"	"F"
"aaa310"	"Fecundity"	"f_d_1 = Unif(0.15, 0.25)"	"Substituted"	"F"
"aaa310"	"Fecundity"	"f_d_2 = Norm(mu_f_d_2, sd_f_d_2)"	"Substituted"	"F"
"aaa310"	"Fecundity"	"mu_f_d_2_temp = mu_f_d_2_int + mu_f_d_2_slope * size_1"	"Evaluated"	"F"
"aaa310"	"Fecundity"	"mu_f_d_2 = ifelse(size_1 <= 1, 0, mu_f_d_2_temp)"	"Evaluated"	"F"
"aaa310"	"Fecundity"	"sd_f_d_2 = sqrt(ifelse(var_f_d_2 <= 0, 1e-7, var_f_d_2))"	"Evaluated"	"F"
"aaa310"	"Fecundity"	"var_f_d_2 = var_f_d_2_int + var_f_d_2_slope * size_1"	"Evaluated"	"F"
"aaa310"	"Fecundity"	"f_d = (11/18 * f_d_1) + (7/18 * ifelse(is.na(f_d_2 ), 0, f_d_2))"	"Evaluated"	"F"
"aaa310"	"Survival"	"s = exp(s_i + s_s * size_1) / (1 + exp(s_i + s_s * size_1))"	"Evaluated"	"P"
"aaa310"	"Growth"	"g = Norm(mu_g, sd_g)"	"Substituted"	"P"
"aaa310"	"Growth"	"sd_g = sqrt(gvar_i + gvar_s * size_1)"	"Evaluated"	"P"
"aaa310"	"Growth"	"mu_g = g_int + g_slope * size_1"	"Evaluated"	"P"
"aaa311"	"Survival"	"s_sp = exp(si_sp + ss_sp * size_1) / (1 + exp(si_sp + ss_sp * size_1))"	"Evaluated"	"P_sp"
"aaa311"	"Growth"	"g_sp = Norm(g_mu_sp, sqrt(g_sd_sp))"	"Substituted"	"P_sp"
"aaa311"	"Growth"	"g_mu_sp = muxi_sp + muxs_sp * size_1"	"Evaluated"	"P_sp"
"aaa311"	"Growth"	"g_sd_sp = gvari_sp + gvars_sp * size_1"	"Evaluated"	"P_sp"
"aaa311"	"Fecundity"	"f_1 = fi_1 + fs_1 * size_1"	"Evaluated"	"F_1"
"aaa311"	"Fecundity"	"fn2 = fni_2 + fns_2 * size_1"	"Evaluated"	"F_2"
"aaa311"	"Fecundity"	"fp2 = exp(fpi_2 + fps_2 * size_1) / (1 + exp(fpi_2 + fps_2 * size_1))"	"Evaluated"	"F_2"
"aaa312"	"Survival"	"s_yr = 1 / (1 + exp( - (si_yr + ss_yr * size_1 + ss2_yr * size_1^2 )))"	"Evaluated"	"P_yr"
"aaa312"	"Seedling"	"sdl_size_yr = Norm(sdl_mean_yr, sdl_sd_yr)"	"Substituted"	"SdlOut_yr"
"aaa312"	"Growth"	"g_yr = Norm(g_mean_yr, g_sd_yr)"	"Substituted"	"P_yr"
"aaa312"	"Growth"	"g_sd_yr = sqrt(sigma_2_yr * exp(2 * g_var_yr * size_1))"	"Evaluated"	"P_yr"
"aaa312"	"Growth"	"g_mean_yr = gi_yr + gs1_yr * size_1 + gs2_yr * size_1^2"	"Evaluated"	"P_yr"
"aaa312"	"Fecundity"	"f_yr = fl_p_yr * seed_n_yr"	"Evaluated"	"goSB_yr; goSdl_yr"
"aaa312"	"Fecundity"	"fl_p_yr = 1/( 1 + exp( - (fli_yr + fls1_yr * size_1 + fls2_yr *size_1^2)))"	"Evaluated"	"goSB_yr; goSdl_yr"
"aaa312"	"Fecundity"	"seedn_yr = exp(seedi_yr + seeds1_yr * size_1 + seeds2_yr *size_1^2)"	"Evaluated"	"goSB_yr; goSdl_yr"
"aaa312"	"Fecundity"	"seed_n_yr = ifelse(seedn_yr > seedmax_yr, seedmax_yr, seedn_yr)"	"Evaluated"	"goSB_yr; goSdl_yr"
"aaa313"	"Survival"	"s_yr = 1 / (1 + exp( - (si_yr + ss_yr * size_1 + ss2_yr * size_1^2 )))"	"Evaluated"	"P_yr"
"aaa313"	"Seedling"	"sdl_size_yr = Norm(sdl_mean_yr, sdl_sd_yr)"	"Substituted"	"SdlOut_yr"
"aaa313"	"Growth"	"g_yr = Norm(g_mean_yr, g_sd_yr)"	"Substituted"	"P_yr"
"aaa313"	"Growth"	"g_sd_yr = sqrt(sigma_2_yr * exp(2 * g_var_yr * size_1))"	"Evaluated"	"P_yr"
"aaa313"	"Growth"	"g_mean_yr = gi_yr + gs1_yr * size_1 + gs2_yr * size_1^2"	"Evaluated"	"P_yr"
"aaa313"	"Fecundity"	"f_yr = fl_p_yr * seed_n_yr"	"Evaluated"	"goSB_yr; goSdl_yr"
"aaa313"	"Fecundity"	"fl_p_yr = 1/( 1 + exp( - (fli_yr + fls1_yr * size_1 + fls2_yr *size_1^2)))"	"Evaluated"	"goSB_yr; goSdl_yr"
"aaa313"	"Fecundity"	"seedn_yr = exp(seedi_yr + seeds1_yr * size_1 + seeds2_yr *size_1^2)"	"Evaluated"	"goSB_yr; goSdl_yr"
"aaa313"	"Fecundity"	"seed_n_yr = ifelse(seedn_yr > seedmax_yr, seedmax_yr, seedn_yr)"	"Evaluated"	"goSB_yr; goSdl_yr"
"aaa314"	"Survival"	"s_yr = 1 / (1 + exp( - (si_yr + ss_yr * size_1 + ss2_yr * size_1^2 )))"	"Evaluated"	"P_yr"
